latitude,longitude,frp
-37.171,148.131,428.3
-31.684,132.948,428.3
-32.501,123.108,428.4
-35.877,148.08,428.7
-37.121,148.308,429
-37.416,149.585,429.2
-35.604,147.901,430.1
-30.767,123.308,430.9
-37.123,146.991,431.1
-36.003,149.363,431.4
-32.944,123.741,431.8
-35.886,136.673,432.4
-36.648,147.877,432.6
-32.811,124.115,432.9
-37.155,149.595,433.2
-32.619,123.273,433.2
-37.544,147.472,433.3
-32.838,124.163,433.3
-36.489,149.562,433.4
-32.402,123.667,433.4
-31.141,132.738,433.5
-32.54,122.008,433.5
-32.495,123.239,433.6
-37.397,149.522,434
-37.446,149.276,434
-24.455,129.094,434
-31.839,121.53,434.1
-36.532,147.775,434.2
-32.326,123.512,434.2
-35.643,148.888,434.3
-32.474,123.242,434.4
-37.108,147.876,434.5
-37.24,149.08,434.6
-32.456,123.109,434.7
-32.666,121.983,434.7
-14.209,136.833,435
-35.949,148.343,435.5
-32.641,122.303,435.5
-37.401,149.499,436.1
-41.551,147.924,436.1
-36.684,147.859,436.3
-35.717,137.253,436.3
-32.304,123.237,436.4
-35.817,150.026,437
-35.228,149.973,437.1
-32.642,122.253,437.5
-41.689,148.021,437.6
-32.702,121.98,437.6
-32.581,123.174,437.9
-35.97,148.389,438
-30.475,123.084,438
-35.864,147.473,438.1
-37.243,150.023,438.2
-28.169,129.734,438.2
-34.807,150.307,438.3
-35.908,136.614,438.8
-36.726,146.696,439
-28.221,129.755,439.7
-32.8,124.198,440.1
-30.092,150.091,440.7
-35.93,149.608,440.8
-33.827,150.378,440.9
-26.475,150.813,441
-35.803,136.866,441
-36.083,148.433,441.9
-30.785,123.337,442
-36.012,149.736,442.3
-35.763,137.277,442.4
-37.034,148.145,442.5
-35.996,137.027,442.5
-32.306,123.436,442.6
-32.923,123.623,442.7
-35.976,148.322,443.2
-35.891,147.703,443.3
-34.799,150.351,444.1
-36.965,146.86,444.1
-19.807,143.707,444.1
-36.91,146.641,444.6
-32.641,123.418,444.7
-35.668,149.86,445
-37.35,148.915,445.2
-37.46,148.478,445.4
-35.784,136.591,445.4
-32.309,123.538,445.4
-32.393,123.527,445.6
-32.681,121.035,445.6
-32.255,123.338,445.7
-32.74,121.962,445.9
-32.73,150.103,446.1
-32.693,121.982,446.1
-27.85,131.815,446.3
-32.013,149.05,446.4
-37.172,149.598,446.6
-37.127,148.332,446.9
-35.459,148.105,446.9
-32.577,122.04,447.3
-36.625,147.837,447.5
-32.605,150.212,447.6
-32.474,121.942,447.6
-32.48,122.034,447.9
-37.112,147.885,448.2
-36.026,149.704,448.4
-33.94,150.475,448.6
-32.49,123.144,448.7
-34.701,150.188,449.2
-35.932,149.581,449.2
-35.836,147.56,449.3
-32.567,123.334,449.5
-36.693,147.874,450.5
-41.57,147.973,450.8
-30.85,123.354,450.8
-32.362,123.475,450.9
-37.152,148.42,451.1
-37.17,148.124,451.3
-32.825,124.235,451.3
-37.59,148.719,451.5
-35.769,136.629,451.6
-32.565,123.411,452
-23.944,129.244,452.3
-33.219,122.247,452.7
-36.128,147.91,452.8
-37.032,146.764,453
-24.463,129.141,453
-32.386,123.214,453
-37.085,147.277,453.1
-31.863,121.595,453.6
-32.485,123.098,453.9
-35.075,150.534,454
-32.283,123.411,454.1
-31.845,121.546,454.3
-31.919,121.464,455.2
-37.151,149.489,455.5
-32.7,122.142,455.5
-35.259,149.956,455.6
-32.457,123.149,455.7
-35.808,148.28,456.1
-35.62,148.921,456.2
-37.314,149.361,456.3
-32.843,124.362,457
-32.477,123.14,457
-35.863,148.308,457.2
-32.535,123.368,457.6
-36.157,149.38,457.8
-37.738,149.096,457.8
-35.849,136.715,458
-37.422,147.51,458.2
-30.869,123.479,458.2
-35.749,136.658,458.5
-32.492,123.252,458.6
-32.881,124.195,458.8
-37.076,149.309,459.4
-30.87,123.429,459.6
-32.859,124.141,460.2
-32.551,123.031,460.4
-32.426,123.533,460.5
-32.335,123.558,460.6
-35.477,148.109,461
-36.5,147.751,461.2
-35.905,147.48,461.2
-37.113,149.777,461.6
-36.928,146.851,461.9
-19.818,143.705,462.4
-35.686,149.864,463
-37.729,149.224,463.5
-35.663,148.938,464.1
-35.722,137.225,464.3
-32.742,122.4,464.7
-32.585,123.313,465.2
-35.392,147.981,465.3
-32.814,124.122,465.6
-32.584,123.055,465.7
-32.664,122.362,465.8
-35.742,149.818,465.9
-35.418,147.96,465.9
-34.789,150.349,466
-37.159,149.703,466
-37.224,149.067,466.1
-31.883,121.494,466.3
-36.691,147.89,466.5
-32.858,124.264,466.5
-35.839,147.639,466.6
-35.854,136.812,466.8
-34.281,149.945,467
-35.767,136.62,467
-36.514,147.771,467.5
-31.879,121.487,467.6
-32.439,123.011,467.7
-32.712,122.417,467.7
-35.873,148.044,467.8
-35.875,136.682,468
-32.658,121.932,468.1
-35.823,149.992,468.2
-35.77,141.337,468.4
-37.607,147.754,468.6
-31.667,132.946,468.8
-36.941,146.666,469.7
-32.724,122.169,469.7
-36.943,147.432,469.9
-37.362,148.898,470
-28.217,129.75,470.1
-32.364,123.527,470.4
-35.992,148.428,471.3
-37.12,147.001,471.3
-37.063,147.514,471.6
-36.101,147.573,471.8
-35.608,148.899,472.5
-37.508,149.405,472.9
-36.762,147.972,473.5
-34.699,150.182,474.3
-37.106,148.087,474.3
-35.856,136.801,474.3
-32.566,121.998,474.3
-32.44,123.054,474.5
-32.508,123.142,475
-35.893,149.682,475.3
-30.937,123.579,475.5
-35.723,137.258,476.5
-32.644,122.076,476.5
-36.959,146.833,476.8
-35.465,147.997,476.9
-31.086,123.847,476.9
-37.334,149.813,477.2
-32.62,123.374,477.3
-35.818,136.614,478
-32.797,124.299,478.1
-32.743,122.185,478.5
-32.46,123.136,478.7
-35.827,137.167,479
-32.469,123.134,479
-34.248,150.268,479.7
-37.17,149.969,479.8
-31.233,121.202,480
-36.982,147.431,480.1
-41.544,147.945,480.4
-18.347,145.282,480.8
-32.965,123.667,480.9
-35.73,149.887,481.7
-32.655,122.006,481.9
-32.651,122.378,482
-34.335,150.341,482.1
-32.26,123.331,483.1
-31.931,121.629,483.1
-33.211,122.223,483.2
-32.675,121.981,483.6
-18.393,145.209,483.7
-37.133,149.725,483.8
-36.956,147.336,483.9
-35.879,147.476,484.1
-35.94,149.471,484.4
-35.817,149.985,485.3
-36.773,149.382,485.4
-36.984,147.419,485.4
-32.305,123.532,485.9
-33.161,123.785,486
-32.641,122.27,486.5
-31.256,121.094,486.6
-37.39,149.209,486.7
-32.614,122.086,488.2
-31.931,121.39,488.3
-33.221,122.22,488.5
-35.83,149.668,488.8
-37.318,149.327,489.1
-36.683,147.873,489.2
-32.61,122.1,489.2
-35.836,136.808,489.5
-37.181,149.6,490.2
-32.843,124.254,490.4
-30.874,123.451,490.7
-33.225,122.225,491.1
-37.178,148.42,491.8
-30.939,123.662,492.5
-36.996,148.108,493
-35.628,148.892,493.1
-35.88,147.528,493.3
-36.967,147.293,493.3
-35.785,149.887,493.4
-35.913,147.531,493.6
-35.854,136.625,493.8
-35.401,147.954,493.9
-35.88,136.604,494.1
-32.294,123.235,494.1
-34.799,150.3,494.7
-30.795,123.308,494.7
-37.68,148.761,494.8
-37.639,148.804,495.1
-35.913,148.404,495.1
-32.868,124.266,495.2
-31.851,121.561,495.8
-36.278,147.692,496
-31.16,132.695,496
-28.214,129.712,496.1
-32.606,123.346,496.1
-34.346,150.032,496.3
-31.061,123.803,496.4
-30.769,123.314,496.6
-36.733,147.854,496.7
-28.198,129.706,497.4
-34.34,150.148,497.6
-24.623,146.686,497.8
-35.883,149.628,498.2
-35.23,149.961,498.3
-36.021,149.738,498.5
-32.678,122.302,499
-30.877,123.495,499.1
-35.734,137.244,499.2
-36.998,148.087,499.8
-28.755,128.834,499.8
-36.948,146.844,500.5
-35.921,136.601,501.1
-33.204,123.34,501.4
-31.989,149.04,501.5
-32.357,123.198,502.2
-35.83,150.005,502.3
-36.949,146.68,502.3
-32.958,123.652,502.3
-32.276,123.381,502.5
-35.763,136.788,502.6
-32.632,122.305,502.8
-31.624,119.721,503.4
-33.845,150.379,503.5
-33.866,150.382,503.7
-37.118,149.752,503.7
-35.844,149.669,504.8
-32.742,150.112,505
-31.847,121.571,505.2
-33.833,150.412,505.6
-35.816,136.692,505.7
-31.256,121.101,506.8
-37.032,148.212,507.1
-36.543,147.766,507.1
-41.707,148.014,507.5
-31.239,121.13,508.6
-35.299,149.983,510.1
-37.146,149.511,510.4
-35.93,147.897,511.6
-32.591,123.063,511.8
-36.017,149.702,512.3
-34.845,150.101,512.4
-33.225,122.144,512.4
-33.832,150.401,512.8
-36.009,136.985,513
-32.903,123.674,513.1
-35.934,148.386,513.3
-34.849,150.431,513.7
-37.141,149.536,514
-36.279,147.96,515
-41.564,147.98,515.3
-36.037,147.844,515.4
-32.604,123.417,515.7
-32.561,123.051,516
-35.839,149.676,516.1
-35.771,136.674,516.3
-36.962,147.385,516.4
-35.472,148.074,516.6
-32.662,122.303,516.6
-33.207,122.218,516.9
-36.477,148.183,517
-35.643,148.875,517.1
-36.433,147.76,517.6
-35.816,136.641,517.7
-32.68,121.042,517.7
-35.826,136.639,519
-32.548,121.991,519.4
-32.424,123.036,519.5
-35.251,147.882,519.7
-36.459,147.778,519.9
-32.348,123.559,519.9
-35.878,148.092,520.9
-37.414,149.596,521.6
-31.059,123.818,521.7
-37.153,147.939,521.8
-32.452,123.601,521.8
-34.81,150.321,522
-36.541,147.777,522.3
-32.496,123.026,522.7
-36.912,146.703,522.8
-36.676,147.868,523.1
-41.687,148.033,523.5
-37.037,149.448,523.7
-32.81,124.141,523.8
-35.882,147.48,524.3
-36.31,147.734,524.7
-31.245,121.155,525.1
-32.484,123.483,525.2
-32.562,122.288,525.2
-28.172,129.74,525.5
-32.271,123.343,525.7
-36.008,137.029,526.4
-37.121,147.872,526.6
-38.066,141.904,527.1
-32.324,123.534,527.1
-37.413,149.478,527.2
-37.13,149.586,527.3
-36.932,146.664,527.8
-33.163,123.771,528.7
-32.496,123.472,528.9
-35.632,148.89,529.1
-36.421,147.921,529.2
-32.548,123.182,529.2
-32.828,124.161,529.5
-30.94,123.612,529.7
-32.714,122.397,530.4
-32.686,122.056,530.5
-36.251,149.512,531.4
-37.154,147.927,531.4
-32.428,123.547,531.8
-35.831,147.553,532.1
-31.695,132.984,532.6
-34.828,150.361,533.1
-30.97,123.729,533.2
-32.731,150.099,534
-32.614,122.307,534.3
-32.406,123.696,534.4
-37.076,148.303,534.6
-37.169,149.249,534.8
-32.451,123.013,534.8
-35.864,136.691,535.1
-36.775,147.951,535.3
-36.852,148.35,535.7
-35.868,136.791,536.1
-32.693,122.3,536.6
-32.779,122.146,536.7
-35.942,147.928,537.1
-32.863,124.239,537.2
-37.271,149.49,537.4
-36.766,146.76,537.4
-35.945,147.905,538
-32.644,122.116,538.6
-37.04,147.371,539.5
-32.713,121.989,539.6
-32.53,123.375,540.7
-35.866,148.794,541
-36.006,149.521,541.1
-37.152,149.946,541.3
-37.368,149.218,541.3
-32.763,124.106,541.8
-36.047,149.738,542.1
-32.483,123.25,542.1
-35.838,136.589,542.3
-22.317,146.951,543.9
-34.331,150.146,544.1
-32.326,123.214,544.7
-36.028,148.31,544.8
-37.616,147.756,544.9
-32.657,122.319,545
-35.824,148.762,545.1
-32.828,124.319,545.4
-32.445,122.033,545.4
-31.694,132.894,546
-35.998,137.006,546.1
-35.641,148.897,546.3
-37.318,149.275,546.4
-31.932,121.386,546.4
-37.595,149.288,546.5
-32.98,123.782,546.7
-37.247,150.016,546.8
-32.984,123.779,546.8
-33.909,150.449,547
-37.145,147.925,547.1
-34.343,150.018,547.3
-32.247,123.293,547.3
-41.557,147.954,547.7
-34.292,149.953,547.8
-32.49,123.265,548
-36.032,136.9,548.1
-31.129,132.7,548.1
-32.417,121.376,548.1
-32.497,121.325,548.6
-35.843,147.618,549
-37.041,148.18,549.2
-32.262,123.415,549.5
-35.766,136.801,549.6
-36.2,149.425,549.7
-36.518,147.737,549.7
-32.579,123.061,549.7
-36.433,147.901,550.1
-36.092,147.571,551.8
-35.875,136.805,552.5
-36.065,149.742,553.1
-37.546,149.304,553.3
-32.649,122.294,553.6
-32.417,121.381,553.6
-36.638,146.568,553.7
-35.735,137.299,553.9
-35.896,136.685,554.7
-37.126,148.203,554.8
-37.205,147.048,555
-35.79,136.604,555
-35.777,149.857,555.5
-35.866,136.803,555.6
-32.884,124.18,555.7
-36.679,147.914,555.8
-37.204,147.06,556
-35.815,137.165,556
-19.908,144.129,556.1
-36.109,147.586,556.5
-37.366,149.608,556.6
-32.679,122.371,557.2
-31.924,121.4,557.2
-35.891,147.569,557.3
-36.918,146.849,557.6
-35.27,147.943,557.9
-32.731,122.182,558
-35.921,136.615,558.2
-32.644,122.345,558.7
-37.183,149.589,558.8
-32.742,122.173,559.4
-32.408,123.552,559.6
-35.739,136.724,559.7
-35.714,137.257,559.9
-35.661,149.846,560.5
-32.249,123.364,560.8
-32.506,123.474,560.9
-33.816,150.415,561.3
-34.795,150.375,561.8
-31.906,121.463,562.2
-32.427,123.519,563
-32.562,122.054,563
-36.101,149.505,563.1
-36.201,149.408,563.1
-36.01,149.747,564
-24.463,129.137,564.5
-32.559,123.305,564.6
-30.929,123.684,565.1
-37.688,148.63,565.5
-36.631,147.862,566
-32.977,123.711,566
-36.909,146.728,566.2
-35.866,147.482,566.3
-35.819,150.014,566.4
-37.315,149.349,567.5
-35.979,149.704,568.1
-36.132,149.419,568.2
-32.366,123.541,568.2
-31.939,121.583,568.6
-23.961,129.242,568.7
-35.938,148.421,569.3
-37.169,149.621,569.5
-32.696,122.054,570.5
-32.552,150.41,570.7
-36.27,147.679,570.7
-32.846,124.18,570.7
-32.358,123.583,570.8
-37.168,148.114,571.2
-32.929,123.709,571.7
-35.674,148.972,572
-33.841,150.399,573
-32.775,122.029,573.4
-37.338,149.808,574.2
-29.107,150.802,574.5
-32.472,123.212,574.8
-32.82,124.286,574.9
-32.544,122.047,574.9
-35.654,148.892,575.3
-32.613,122.256,575.6
-37.167,149.959,575.7
-32.47,123.152,576.6
-36.3,147.732,577.5
-36.93,146.676,578
-32.634,122.124,578.7
-35.84,148.777,578.9
-35.826,136.864,578.9
-32.774,124.068,578.9
-37.433,147.518,580.3
-37.296,149.317,580.6
-36.748,147.88,580.7
-37.03,148.183,580.9
-32.816,124.102,580.9
-36.157,149.451,581.3
-31.995,149.064,581.3
-28.761,128.831,581.3
-32.637,123.38,581.3
-32.721,122.327,581.4
-30.096,150.087,582.4
-36.496,149.517,582.8
-37.018,147.374,583
-32.829,124.304,583
-35.323,150.013,583.1
-36.453,147.753,583.3
-41.568,147.924,584.4
-35.263,147.862,584.4
-35.881,136.801,585.4
-37.174,148.383,586.3
-31.622,119.724,586.5
-34.794,150.295,586.7
-37.19,149.087,587.4
-32.41,123.169,587.6
-32.864,124.2,588.1
-32.715,122.069,588.2
-35.755,136.624,588.8
-35.897,148.709,588.9
-37.278,149.485,589.2
-32.639,122.063,589.5
-37.164,148.2,590.3
-37.202,147.073,590.4
-36.243,149.53,591.5
-35.874,136.575,591.6
-30.771,123.283,591.7
-32.572,123.394,592.4
-32.661,122.072,592.4
-37.52,149.394,593
-37.136,149.561,593.6
-32.558,150.367,594
-37.018,147.38,594
-32.449,123.032,594.2
-37.763,148.857,594.3
-37.028,148.175,594.3
-37.719,149.229,594.8
-37.379,149.049,595.6
-35.828,149.647,596.4
-32.569,123.173,597.2
-35.828,150.016,597.3
-35.845,136.81,598
-35.249,147.893,598.4
-32.345,123.214,598.4
-36.991,147.288,598.8
-33.186,122.214,598.8
-32.642,122.366,599.5
-32.656,122.04,600.3
-36.494,149.587,601.1
-32.735,150.079,601.5
-37.044,148.198,601.5
-36.771,147.974,601.8
-36.959,147.343,601.8
-35.769,136.807,601.9
-32.292,123.457,601.9
-32.872,124.05,602.1
-32.362,123.213,602.1
-37.661,149.206,602.8
-34.247,150.279,602.9
-32.604,150.229,603.1
-35.897,149.63,603.2
-35.941,148.399,603.3
-37.26,149.057,603.6
-35.893,148.032,604.4
-35.789,148.308,604.5
-35.486,148.042,605.1
-36.74,147.867,605.2
-32.331,123.166,605.2
-35.481,150.244,605.3
-34.797,150.363,605.4
-37.629,147.551,605.7
-35.736,137.292,605.8
-32.498,123.281,605.9
-35.994,149.732,606.3
-36.019,149.749,606.4
-36.539,147.789,606.4
-32.506,123.101,606.5
-34.856,150.445,606.7
-32.538,121.981,606.7
-35.944,137.192,607.7
-37.045,148.141,607.8
-33.82,150.413,608
-35.814,136.704,608
-35.878,147.531,608.1
-36.123,149.417,608.2
-35.76,136.648,608.3
-32.623,122.241,608.3
-37.418,149.737,608.4
-31.86,121.476,608.8
-27.985,128.478,609.2
-32.488,123.278,609.9
-36.916,146.777,610.1
-35.675,148.945,610.2
-35.853,136.762,610.3
-35.971,149.579,611.1
-36.26,147.688,611.5
-35.817,136.603,611.6
-32.621,123.418,611.6
-32.718,122.039,612.1
-34.784,150.323,612.2
-37.06,147.393,612.4
-35.91,136.55,612.4
-37.171,147.017,613.2
-31.891,121.455,613.8
-36.66,147.896,614.2
-36.502,149.601,614.8
-32.68,122.108,615
-35.89,149.653,615.4
-36.063,149.754,615.8
-19.909,144.119,615.8
-35.756,149.823,616.1
-32.503,123.488,616.4
-36.99,146.89,616.6
-31.849,121.556,617
-18.391,145.23,617.2
-35.984,149.73,617.3
-37.024,147.458,617.8
-31.215,149.29,617.9
-31.887,121.449,618.2
-32.696,122.003,618.5
-21.047,117.715,618.5
-32.644,123.375,619.4
-33.256,122.261,619.5
-32.405,123.176,619.6
-35.892,147.436,620
-36.159,147.632,620.1
-37.735,149.212,620.7
-35.796,148.316,620.9
-35.842,148.766,621.4
-37.275,149.46,621.7
-33.205,123.711,621.9
-37.063,149.448,622.6
-35.739,137.252,622.8
-37.095,148.29,622.9
-35.825,136.87,623.3
-34.83,150.426,623.4
-35.75,149.848,623.4
-37.458,149.672,623.6
-32.628,122.3,623.7
-21.038,117.714,623.8
-35.892,148.354,624.5
-34.965,149.999,624.7
-35.887,136.575,625.3
-35.839,150.007,625.5
-21.813,119.444,625.8
-30.84,123.356,627
-37.425,149.458,627.3
-32.563,123.146,627.7
-32.371,123.584,627.9
-35.866,136.741,628
-32.54,123.402,628.8
-32.644,122.004,629.4
-34.773,150.272,629.6
-31.898,121.452,629.8
-32.275,123.393,630.5
-36.971,147.346,630.9
-36.938,146.69,630.9
-32.956,123.721,631.4
-35.833,148.764,631.7
-37.49,149.183,631.9
-35.806,148.293,631.9
-37.119,148.319,632.1
-35.964,149.677,632.2
-36.441,147.774,632.9
-36.107,147.598,633
-29.085,150.799,633.2
-31.245,121.145,633.6
-31.864,121.557,633.8
-32.91,123.674,633.9
-35.836,147.621,634.3
-31.998,149.042,634.7
-36.8,147.969,635.2
-37.113,147.867,636
-35.926,136.825,637
-32.585,122.009,637.1
-36.777,146.749,637.4
-36.92,146.717,637.6
-31.934,121.548,637.7
-35.84,147.601,637.8
-37.402,149.488,637.9
-32.619,123.382,638.5
-37.235,150.005,638.6
-37.774,148.861,638.7
-18.439,145.262,638.9
-35.873,136.694,638.9
-36.493,149.525,639
-32.709,122.144,639
-36.47,147.768,639.3
-32.554,123.33,640
-35.858,136.615,641
-37.376,149.54,641.2
-38.073,141.875,641.6
-37.157,148.386,642.1
-32.406,123.538,642.4
-34.792,150.282,642.9
-32.804,124.398,643.4
-37.577,149.285,644.4
-32.792,124.122,644.4
-37.388,149.519,644.5
-37.012,147.388,645
-35.884,148.088,645.1
-37.143,149.59,645.3
-37.188,147.032,646.2
-36.915,146.755,646.2
-37.123,148.226,647
-34.839,150.428,647.5
-30.962,123.712,647.7
-32.859,124.045,649.4
-35.944,148.377,649.7
-31.076,123.731,649.9
-32.713,122.309,650.5
-28.745,128.827,651
-35.851,149.65,651.4
-37.144,147.937,651.4
-35.68,148.233,651.5
-32.58,121.988,651.6
-35.899,136.699,652.9
-35.192,150.457,653.5
-36.664,147.881,653.5
-32.485,123.147,655.8
-35.876,147.543,656.2
-35.732,149.988,656.6
-32.976,123.726,656.9
-32.731,122.003,658.3
-31.68,132.89,658.4
-32.547,150.377,658.5
-35.866,148.354,661
-32.781,124.005,661.5
-36.978,146.911,661.6
-36.052,149.763,662.2
-35.902,136.585,662.2
-31.7,132.871,663.2
-32.956,123.673,663.2
-35.873,136.696,663.3
-32.639,122.011,663.3
-35.739,137.273,663.4
-41.548,147.921,663.5
-37.357,149.606,663.8
-35.978,149.587,663.8
-37.447,149.439,664.6
-35.606,148.927,665.1
-32.474,123.089,665.2
-32.545,123.319,665.7
-32.419,121.345,665.7
-31.636,119.769,666.3
-32.785,124.051,666.9
-32.48,123.271,667.1
-37.106,149.554,667.8
-37.045,147.221,667.9
-36.494,147.797,668.1
-35.931,149.407,668.2
-32.588,123.366,668.5
-32.48,123.263,668.8
-37.26,146.531,669.2
-32.644,123.372,669.3
-35.679,149.851,669.7
-36.564,147.817,669.9
-32.783,122.175,669.9
-32.867,124.076,670.4
-35.895,148.72,670.7
-37.697,148.918,671.3
-36.921,146.75,671.6
-35.857,148.352,671.8
-36.099,147.585,671.8
-37.163,148.393,672.1
-35.702,137.248,672.2
-36.567,147.795,672.3
-31.241,121.107,673.4
-36.474,147.734,675
-36.987,146.913,676.1
-32.648,122.051,679.2
-32.795,124.355,679.8
-36.474,149.535,680.3
-34.784,150.275,680.6
-35.769,149.827,681.1
-36.75,147.869,681.3
-35.928,136.813,681.3
-37.428,148.484,681.4
-32.593,123.415,683.4
-37.41,149.56,684.4
-36.548,147.791,684.4
-35.862,136.585,684.6
-32.613,122.026,685.9
-31.239,121.101,686.2
-32.698,122.014,686.7
-35.75,136.734,687.3
-32.84,124.068,687.7
-32.598,122.089,687.8
-37.259,149.511,691.7
-32.931,123.695,693.3
-37.518,149.323,693.5
-33.223,122.171,693.6
-32.546,122.019,693.9
-35.732,137.251,694.3
-32.573,123.053,694.5
-32.378,121.498,697.9
-32.673,122.025,698
-32.654,122.044,698.2
-32.552,123.145,700.4
-35.927,147.53,700.9
-35.825,136.584,701.1
-37.226,147.041,701.8
-31.701,132.949,702.2
-35.906,136.574,702.4
-36.535,148.231,703.3
-32.643,122.314,703.4
-37.059,149.323,703.9
-37.161,149.57,704
-32.518,123.122,704.9
-36.007,149.362,706
-34.852,150.108,706.2
-36.671,147.892,706.8
-37.002,146.909,707.9
-36.064,147.844,708.2
-35.903,149.662,708.7
-32.868,124.206,709.3
-37.492,149.187,710.9
-32.618,121.969,711
-35.982,148.369,711.4
-32.507,123.407,711.4
-37.518,148.099,712.5
-32.618,122.092,713.4
-35.587,148.922,713.8
-37.182,147.156,713.8
-37.178,149.623,714
-32.806,124.347,714.5
-37.374,149.551,715.4
-37.42,149.746,715.7
-36.923,146.693,717.9
-36.261,147.677,718.2
-23.948,129.237,718.9
-35.385,148.02,719.4
-32.591,123.433,720.6
-37.181,148.397,720.7
-37.434,149.46,721.4
-36.67,147.889,722
-35.852,136.72,722.2
-37.138,149.759,722.5
-32.864,124.244,723.3
-24.446,129.136,723.5
-31.937,121.56,724
-35.941,148.204,724.5
-37.165,149.954,725.4
-32.603,150.222,726.4
-35.995,148.28,727.6
-32.52,122.284,728.1
-35.853,149.677,728.6
-34.877,150.376,729.7
-35.926,148.373,729.8
-35.656,148.901,730.1
-32.571,123.154,732.7
-35.398,147.994,733.1
-32.799,124.004,733.5
-31.249,121.18,733.8
-36.757,147.882,734.6
-35.986,149.718,736.2
-32.639,122.359,736.4
-35.931,149.894,736.6
-36.132,149.361,736.6
-31.073,123.737,736.9
-32.465,123.157,737
-32.856,124.092,737.2
-32.704,121.991,738.1
-34.847,150.116,738.7
-37.196,149.556,741.8
-37.405,149.594,741.9
-36.702,147.887,742
-32.493,123.485,742.7
-36.953,146.881,743
-32.405,121.348,743
-35.891,136.803,743.3
-36.767,146.747,743.5
-32.854,124.197,744.5
-35.308,149.985,745.3
-32.824,124.348,745.5
-32.963,123.689,746
-37.113,148.095,746.7
-32.624,123.421,748.6
-32.845,124.24,748.9
-36.479,147.77,749.4
-35.87,147.523,749.8
-32.794,124.13,750.1
-30.936,123.676,750.3
-32.593,123.341,751
-36.446,147.74,751.4
-36.141,149.422,752
-36.931,146.751,752.5
-35.617,148.901,753.3
-35.892,147.692,753.5
-32.522,122.272,754.8
-36.79,147.978,755.2
-36.971,146.886,756.3
-32.667,122.222,758.3
-30.879,123.482,758.5
-35.958,149.413,759
-32.806,124.395,759.1
-37,147.391,761.2
-35.989,149.397,762
-32.812,124.365,763.1
-32.827,124.345,763.6
-36.773,147.963,764.7
-32.676,122.047,765.2
-32.854,124.257,766.1
-37.694,148.933,766.3
-37.409,149.571,766.6
-35.847,148.732,767.5
-32.418,123.549,768.3
-32.916,123.681,768.9
-32.818,124.158,769.2
-35.421,150.375,769.7
-32.659,122.061,770
-36.687,146.688,770.5
-37.629,148.807,771.5
-28.23,129.717,773.5
-32.628,122.039,773.5
-33.826,150.409,774.5
-32.458,123.125,774.9
-37.432,148.492,775.9
-35.916,148.382,777
-32.879,124.209,777.6
-36.487,149.515,778
-35.883,148.352,778.2
-37.148,149.566,778.8
-32.809,124.344,779.3
-31.706,132.865,779.5
-37.126,149.738,779.9
-35.86,148.77,781.8
-24.446,129.132,782.8
-36.555,147.815,783.1
-37.404,149.81,784.1
-35.859,136.652,784.4
-32.662,122.298,784.6
-32.857,124.078,785.4
-32.668,122.06,785.8
-36.615,147.846,786
-35.886,136.688,786.1
-32.808,124.3,786.9
-31.858,121.491,788.8
-28.753,128.794,789.2
-37.062,147.381,789.5
-35.668,148.253,789.8
-36.685,147.883,789.9
-36.485,149.585,793.6
-37.137,149.748,793.9
-32.781,124.013,795.1
-32.644,121.996,795.5
-28.226,129.711,796.1
-32.291,123.504,796.3
-32.623,122.017,796.8
-31.852,121.527,798.1
-32.836,124.178,798.8
-35.673,148.967,799.1
-32.654,122.029,799.3
-32.653,123.395,800
-30.94,123.549,800.4
-32.478,123.276,803.7
-31.95,121.562,804.9
-32.491,123.498,805.6
-35.736,137.259,808.3
-32.644,122.371,809.4
-35.657,148.938,810.3
-36.001,149.327,810.6
-35.972,149.664,814.4
-35.993,149.683,815.2
-36.099,148.486,815.5
-35.983,149.661,815.8
-35.266,147.908,816.1
-34.837,150.44,816.2
-35.844,148.755,816.2
-36.622,147.86,816.2
-35.9,148.877,817.7
-41.657,148.032,818.9
-36.017,148.319,819.1
-32.446,123.03,820
-36.782,147.965,821.3
-35.407,147.996,823.7
-32.357,115.847,824.2
-32.811,124.361,824.4
-37.056,147.356,825
-32.779,124.078,825.1
-32.571,123.444,825.4
-32.799,124.012,825.8
-32.476,123.074,827.1
-32.815,124.305,827.9
-32.587,121.963,828.4
-32.479,123.509,829.1
-32.624,122.252,829.2
-33.203,123.725,829.4
-19.823,143.711,830.4
-37.396,149.533,831.5
-35.853,148.004,832.1
-35.649,150.164,832.7
-36.918,146.73,834.1
-31.255,121.147,835.6
-37.403,149.546,836
-31.908,121.439,837
-35.889,136.701,837.3
-32.739,122.363,838.1
-32.416,123.536,838.4
-37.511,149.341,839.7
-36.485,149.526,839.8
-35.751,137.275,840.8
-32.498,123.067,841.2
-32.313,123.511,841.5
-37.22,149.106,843.4
-35.753,137.255,843.4
-35.262,147.873,843.9
-35.888,136.58,843.9
-32.574,123.437,845.7
-36.929,146.688,846.6
-31.507,151.236,846.8
-35.993,148.291,847.3
-32.733,150.09,847.9
-31.909,121.459,848.2
-32.573,123.166,848.6
-35.885,147.545,849.1
-32.504,123.059,852.2
-36.921,146.705,852.9
-32.405,121.344,853.2
-32.391,123.665,853.8
-32.705,122.001,853.8
-31.911,121.435,854.6
-35.836,136.636,856.1
